,u,i,ts,label,idx
811,6,261,1097583360.0,1,812
812,20,261,1097589240.0,1,813
813,127,261,1097715600.0,1,814
814,260,261,1097772240.0,1,815
815,50,261,1097795220.0,1,816
816,35,261,1097877540.0,1,817
817,78,261,1097930340.0,1,818
818,19,261,1097950800.0,1,819
819,259,261,1098077460.0,-1,820
820,263,271,1097557200.0,1,821
821,79,271,1097557260.0,1,822
822,41,271,1097557920.0,1,823
823,21,271,1097558100.0,1,824
824,264,271,1097561220.0,1,825
825,10,271,1097562240.0,1,826
826,58,271,1097566800.0,1,827
827,47,271,1097567100.0,1,828
828,13,271,1097568780.0,1,829
829,265,271,1097569200.0,1,830
830,163,271,1097570580.0,1,831
831,11,271,1097572800.0,1,832
832,235,271,1097572920.0,1,833
833,35,271,1097575980.0,1,834
834,9,271,1097578680.0,1,835
835,237,271,1097579400.0,1,836
836,6,271,1097583240.0,1,837
837,132,271,1097583840.0,1,838
838,20,271,1097589240.0,1,839
839,143,271,1097591100.0,1,840
840,28,271,1097599860.0,1,841
841,125,271,1097599980.0,1,842
842,48,271,1097600820.0,1,843
843,94,271,1097601420.0,1,844
844,266,271,1097613180.0,1,845
845,46,271,1097617140.0,1,846
846,8,271,1097619960.0,1,847
847,27,271,1097621340.0,1,848
848,267,271,1097625420.0,1,849
849,36,271,1097625600.0,1,850
850,25,271,1097628300.0,1,851
851,103,271,1097632260.0,1,852
852,268,271,1097633760.0,1,853
853,142,271,1097689980.0,1,854
854,180,271,1097708700.0,1,855
855,127,271,1097715360.0,1,856
856,74,271,1097764440.0,1,857
857,147,271,1097778240.0,1,858
858,258,271,1097778360.0,1,859
859,26,271,1097782260.0,1,860
860,71,271,1097794140.0,1,861
861,50,271,1097794500.0,1,862
862,72,271,1097798520.0,1,863
863,77,271,1097808480.0,1,864
864,17,271,1097810340.0,1,865
865,99,271,1097820180.0,1,866
866,14,271,1097826600.0,1,867
867,59,271,1097829720.0,1,868
868,269,271,1097837160.0,1,869
869,23,271,1097848440.0,1,870
870,257,271,1097853180.0,1,871
871,128,271,1097870880.0,1,872
872,139,271,1097875140.0,1,873
873,270,271,1097888220.0,1,874
874,181,271,1097947740.0,1,875
875,19,271,1097950860.0,1,876
876,24,271,1098031500.0,1,877
877,94,273,1097706060.0,-1,878
878,40,273,1097706120.0,1,879
879,81,273,1097706960.0,-1,880
880,8,273,1097708880.0,-1,881
881,25,273,1097715240.0,-1,882
882,29,273,1097716440.0,1,883
883,17,273,1097716500.0,1,884
884,28,273,1097717520.0,1,885
885,26,273,1097717940.0,-1,886
886,166,273,1097747160.0,1,887
887,6,273,1097760120.0,1,888
888,258,273,1097780280.0,1,889
889,50,273,1097809800.0,-1,890
890,67,274,1097903520.0,1,891
891,47,274,1097904600.0,1,892
892,58,274,1097905860.0,1,893
893,180,274,1097905980.0,1,894
894,40,274,1097907720.0,1,895
895,73,274,1097923080.0,1,896
896,166,274,1097927040.0,1,897
897,26,274,1097930040.0,1,898
898,6,274,1097938800.0,1,899
899,8,274,1098021180.0,1,900
900,35,274,1098021780.0,1,901
901,19,274,1098042180.0,1,902
902,36,274,1098042720.0,1,903
903,20,274,1098055140.0,1,904
904,12,274,1098063180.0,1,905
905,10,274,1098078060.0,1,906
906,143,274,1098212340.0,1,907
907,42,274,1098223080.0,1,908
908,11,274,1098283320.0,1,909
909,138,274,1098307380.0,1,910
910,27,274,1098331560.0,1,911
911,276,274,1098377160.0,-1,912
912,277,274,1098378780.0,-1,913
913,9,274,1098380460.0,1,914
914,94,274,1098383880.0,-1,915
915,53,274,1098387240.0,-1,916
916,247,274,1098395220.0,-1,917
917,29,274,1098397680.0,1,918
918,275,274,1098433020.0,1,919
919,241,132,1097965260.0,1,920
920,28,132,1097966220.0,1,921
921,113,132,1097967300.0,1,922
922,27,132,1097969940.0,1,923
923,58,132,1097971380.0,1,924
924,35,132,1097974800.0,1,925
925,231,132,1097975160.0,1,926
926,280,132,1097980440.0,1,927
927,180,132,1097983860.0,1,928
928,8,132,1098021120.0,1,929
929,67,132,1098029460.0,1,930
930,46,132,1098039060.0,1,931
931,19,132,1098042060.0,1,932
932,26,132,1098042480.0,1,933
933,6,132,1098048180.0,1,934
934,20,132,1098055200.0,1,935
935,10,132,1098078000.0,1,936
936,282,132,1098149760.0,1,937
937,143,132,1098212220.0,1,938
938,283,132,1098270240.0,1,939
939,11,132,1098283260.0,1,940
940,138,132,1098307320.0,1,941
941,257,132,1098382260.0,1,942
942,276,132,1098400740.0,1,943
943,24,132,1098459240.0,1,944
944,284,132,1098528480.0,-1,945
945,136,132,1098550200.0,1,946
946,94,132,1098586260.0,-1,947
947,28,19,1098038340.0,1,948
948,26,19,1098042600.0,1,949
949,6,19,1098048120.0,1,950
950,20,19,1098055320.0,1,951
951,25,19,1098056340.0,-1,952
952,132,19,1098057120.0,1,953
953,10,19,1098077940.0,1,954
954,8,19,1098133980.0,1,955
955,47,19,1098165000.0,1,956
956,143,19,1098212100.0,1,957
957,42,19,1098222660.0,1,958
958,176,19,1098280200.0,1,959
959,11,19,1098283200.0,1,960
960,138,19,1098307260.0,1,961
961,27,19,1098330960.0,1,962
962,71,19,1098375360.0,1,963
963,257,19,1098381780.0,1,964
964,24,19,1098459060.0,1,965
965,284,19,1098528420.0,-1,966
966,136,19,1098549960.0,1,967
967,94,19,1098586320.0,-1,968
968,282,19,1098612720.0,1,969
969,46,286,1098055380.0,1,970
970,26,286,1098055500.0,1,971
971,10,286,1098098040.0,1,972
972,6,286,1098104340.0,1,973
973,261,286,1098118320.0,1,974
974,25,286,1098132420.0,-1,975
975,8,286,1098133920.0,1,976
976,47,286,1098165120.0,1,977
977,19,286,1098184860.0,1,978
978,20,286,1098200160.0,1,979
979,12,286,1098213480.0,1,980
980,42,286,1098223200.0,1,981
981,11,286,1098283560.0,1,982
982,29,286,1098397680.0,1,983
983,94,286,1098402900.0,-1,984
984,285,286,1098426840.0,1,985
985,3,286,1098521940.0,1,986
986,284,286,1098528660.0,-1,987
987,282,286,1098612960.0,1,988
988,9,34,1098188100.0,1,989
989,10,34,1098188280.0,1,990
990,28,34,1098189900.0,1,991
991,273,34,1098192120.0,1,992
992,20,34,1098200580.0,1,993
993,8,34,1098210060.0,1,994
994,26,34,1098222420.0,1,995
995,42,34,1098223020.0,1,996
996,11,34,1098283380.0,1,997
997,287,34,1098296040.0,-1,998
998,27,34,1098330120.0,1,999
999,24,34,1098459540.0,1,1000
1000,6,34,1098461220.0,1,1001
1001,232,34,1098652020.0,-1,1002
1002,100,34,1098653640.0,1,1003
1003,142,34,1098683820.0,-1,1004
1004,282,34,1098702060.0,-1,1005
1005,140,34,1098705960.0,-1,1006
1006,288,34,1098709260.0,-1,1007
1007,289,34,1098709620.0,-1,1008
1008,228,299,1098288480.0,1,1009
1009,40,299,1098289800.0,1,1010
1010,94,299,1098292140.0,-1,1011
1011,54,299,1098292380.0,1,1012
1012,21,299,1098296820.0,1,1013
1013,19,299,1098298800.0,1,1014
1014,4,299,1098298920.0,-1,1015
1015,8,299,1098304980.0,1,1016
1016,25,299,1098318300.0,1,1017
1017,29,299,1098318300.0,1,1018
1018,104,299,1098318600.0,1,1019
1019,80,299,1098320940.0,1,1020
1020,58,299,1098321240.0,1,1021
1021,55,299,1098322680.0,1,1022
1022,47,299,1098327060.0,1,1023
1023,50,299,1098330840.0,-1,1024
1024,71,299,1098359760.0,1,1025
1025,26,299,1098363480.0,1,1026
1026,6,299,1098373980.0,-1,1027
1027,215,299,1098374220.0,1,1028
1028,273,299,1098377040.0,-1,1029
1029,45,299,1098377100.0,1,1030
1030,79,299,1098383640.0,1,1031
1031,291,299,1098395400.0,1,1032
1032,17,299,1098395940.0,-1,1033
1033,294,299,1098405960.0,-1,1034
1034,168,299,1098407460.0,1,1035
1035,12,299,1098449460.0,-1,1036
1036,77,299,1098469560.0,1,1037
1037,292,299,1098479220.0,1,1038
1038,284,299,1098528840.0,1,1039
1039,23,299,1098567120.0,-1,1040
1040,67,299,1098568140.0,-1,1041
1041,37,299,1098576960.0,-1,1042
1042,28,299,1098585000.0,1,1043
1043,142,299,1098588000.0,-1,1044
1044,42,299,1098627660.0,1,1045
1045,41,299,1098629880.0,-1,1046
1046,293,299,1098630000.0,1,1047
1047,74,299,1098669360.0,-1,1048
1048,231,299,1098685440.0,-1,1049
1049,295,299,1098700320.0,-1,1050
1050,296,299,1098714360.0,-1,1051
1051,297,299,1098748500.0,-1,1052
1052,57,299,1098748980.0,1,1053
1053,14,299,1098773220.0,1,1054
1054,103,299,1098790380.0,-1,1055
1055,180,299,1098811560.0,1,1056
1056,39,299,1098823260.0,-1,1057
1057,290,299,1098852900.0,-1,1058
1058,298,299,1098884580.0,-1,1059
1059,46,300,1098320580.0,1,1060
1060,10,300,1098351420.0,-1,1061
1061,26,300,1098363420.0,1,1062
1062,25,300,1098387720.0,-1,1063
1063,247,300,1098395580.0,-1,1064
1064,29,300,1098397500.0,1,1065
1065,47,300,1098532920.0,-1,1066
1066,8,300,1098561180.0,1,1067
1067,295,300,1098568620.0,1,1068
1068,202,300,1098577920.0,-1,1069
1069,6,300,1098585060.0,1,1070
1070,282,300,1098612120.0,-1,1071
1071,35,300,1098636900.0,1,1072
1072,162,300,1098643020.0,1,1073
1073,23,300,1098665580.0,1,1074
1074,142,300,1098683460.0,-1,1075
1075,231,300,1098685680.0,-1,1076
1076,78,300,1098702660.0,-1,1077
1077,111,300,1098736740.0,1,1078
1078,236,300,1098838740.0,1,1079
1079,3,300,1098897420.0,1,1080
1080,27,301,1098330780.0,1,1081
1081,10,301,1098351420.0,1,1082
1082,26,301,1098363300.0,1,1083
1083,6,301,1098372780.0,1,1084
1084,223,301,1098507120.0,1,1085
1085,8,301,1098561120.0,1,1086
1086,46,301,1098573600.0,1,1087
1087,202,301,1098577740.0,1,1088
1088,179,301,1098657540.0,1,1089
1089,143,301,1098665580.0,1,1090
1090,142,301,1098683280.0,1,1091
1091,28,301,1098746880.0,1,1092
1092,94,301,1098800400.0,1,1093
1093,54,3,1098350940.0,1,1094
1094,10,3,1098351480.0,1,1095
1095,25,3,1098358440.0,-1,1096
1096,47,3,1098359040.0,1,1097
1097,269,3,1098359820.0,1,1098
1098,26,3,1098363240.0,1,1099
1099,6,3,1098372720.0,1,1100
1100,41,3,1098373980.0,1,1101
1101,180,3,1098374160.0,1,1102
1102,111,3,1098379020.0,1,1103
1103,139,3,1098383880.0,1,1104
1104,17,3,1098383940.0,1,1105
1105,138,3,1098384180.0,1,1106
1106,29,3,1098397380.0,1,1107
1107,35,3,1098399960.0,1,1108
1108,24,3,1098458820.0,1,1109
1109,292,3,1098479100.0,1,1110
1110,223,3,1098506940.0,1,1111
1111,34,3,1098519180.0,1,1112
1112,284,3,1098528780.0,-1,1113
1113,46,3,1098573660.0,1,1114
1114,19,3,1098579060.0,1,1115
1115,94,3,1098585660.0,-1,1116
1116,28,3,1098635520.0,1,1117
1117,143,3,1098666180.0,1,1118
1118,178,3,1098689280.0,1,1119
1119,73,3,1098700320.0,1,1120
1120,14,3,1098773040.0,1,1121
1121,20,3,1098843720.0,1,1122
1122,59,3,1098905040.0,1,1123
1123,127,3,1098920820.0,1,1124
1124,249,302,1098681600.0,1,1125
1125,94,302,1098681720.0,1,1126
1126,125,302,1098681900.0,1,1127
1127,104,302,1098682500.0,-1,1128
1128,27,302,1098682560.0,-1,1129
1129,42,302,1098682740.0,-1,1130
1130,142,302,1098682920.0,-1,1131
1131,47,302,1098684060.0,-1,1132
1132,168,302,1098684720.0,-1,1133
1133,55,302,1098698400.0,-1,1134
1134,78,302,1098701820.0,-1,1135
1135,273,302,1098702240.0,-1,1136
1136,23,302,1098704820.0,-1,1137
1137,66,302,1098711720.0,-1,1138
1138,25,302,1098712080.0,-1,1139
1139,303,302,1098728940.0,-1,1140
1140,79,302,1098733260.0,-1,1141
1141,257,302,1098737940.0,-1,1142
1142,28,302,1098746700.0,-1,1143
1143,13,302,1098779640.0,-1,1144
1144,139,302,1098781260.0,-1,1145
1145,103,302,1098790680.0,-1,1146
1146,38,302,1098807780.0,-1,1147
1147,304,322,1116959280.0,1,1148
1148,72,322,1116959940.0,1,1149
1149,94,322,1116962400.0,-1,1150
1150,25,322,1116964740.0,-1,1151
1151,306,322,1116967320.0,1,1152
1152,29,322,1116968940.0,1,1153
1153,307,322,1116979560.0,1,1154
1154,308,322,1116984540.0,1,1155
1155,226,322,1116986580.0,-1,1156
1156,36,322,1116988500.0,1,1157
1157,20,322,1116988800.0,1,1158
1158,41,322,1116989520.0,1,1159
1159,80,322,1116992520.0,1,1160
1160,173,322,1117000500.0,1,1161
1161,139,322,1117012740.0,1,1162
1162,187,322,1117015740.0,1,1163
1163,320,322,1117020660.0,-1,1164
1164,154,322,1117028880.0,1,1165
1165,309,322,1117029240.0,1,1166
1166,151,322,1117041300.0,1,1167
1167,6,322,1117043040.0,1,1168
1168,310,322,1117048800.0,1,1169
1169,28,322,1117051380.0,1,1170
1170,8,322,1117058700.0,1,1171
1171,110,322,1117067700.0,1,1172
1172,47,322,1117088100.0,1,1173
1173,311,322,1117106940.0,1,1174
1174,312,322,1117112580.0,1,1175
1175,313,322,1117126800.0,1,1176
1176,314,322,1117135620.0,1,1177
1177,315,322,1117228200.0,1,1178
1178,316,322,1117232520.0,1,1179
1179,58,322,1117269780.0,1,1180
1180,305,322,1117279500.0,1,1181
1181,317,322,1117320540.0,1,1182
1182,318,322,1117348020.0,1,1183
1183,319,322,1117537680.0,1,1184
1184,180,80,1098823860.0,1,1185
1185,47,80,1098826560.0,1,1186
1186,140,80,1098828300.0,1,1187
1187,94,80,1098831360.0,-1,1188
1188,25,80,1098839820.0,1,1189
1189,71,80,1098841680.0,1,1190
1190,20,80,1098844140.0,1,1191
1191,9,80,1098845460.0,1,1192
1192,263,80,1098853680.0,1,1193
1193,6,80,1098867600.0,1,1194
1194,28,80,1098884640.0,1,1195
1195,151,80,1098884640.0,1,1196
1196,136,80,1098895500.0,1,1197
1197,169,80,1098895620.0,1,1198
1198,143,80,1098899400.0,1,1199
1199,26,80,1098909300.0,1,1200
1200,8,80,1098909900.0,1,1201
1201,223,80,1098918060.0,1,1202
1202,329,80,1098923640.0,-1,1203
1203,12,80,1098933300.0,1,1204
1204,303,80,1098934620.0,1,1205
1205,330,80,1098954060.0,-1,1206
1206,23,80,1098970740.0,1,1207
1207,323,80,1098984420.0,1,1208
1208,111,80,1098989580.0,1,1209
1209,154,80,1098991440.0,1,1210
1210,103,80,1099009200.0,1,1211
1211,256,80,1099009800.0,1,1212
1212,201,80,1099040160.0,1,1213
1213,275,80,1099040700.0,1,1214
1214,324,80,1099054260.0,1,1215
1215,39,80,1099207560.0,1,1216
1216,55,80,1099254180.0,1,1217
1217,51,80,1099282740.0,1,1218
1218,326,80,1099282860.0,1,1219
1219,58,80,1099295460.0,1,1220
1220,331,80,1099319760.0,-1,1221
1221,327,80,1099327380.0,1,1222
1222,42,80,1099412100.0,1,1223
1223,251,80,1099415760.0,1,1224
1224,236,80,1099420440.0,1,1225
1225,328,80,1099428120.0,1,1226
1226,36,80,1099429200.0,1,1227
1227,9,94,1098937860.0,-1,1228
1228,104,94,1098939120.0,-1,1229
1229,79,94,1098939660.0,-1,1230
1230,55,94,1098939900.0,-1,1231
1231,47,94,1098941940.0,-1,1232
1232,333,94,1098946020.0,-1,1233
1233,275,94,1098947340.0,-1,1234
1234,25,94,1098956700.0,-1,1235
1235,28,94,1098968820.0,-1,1236
1236,75,94,1098969240.0,-1,1237
1237,113,94,1098969540.0,1,1238
1238,6,94,1098969900.0,-1,1239
1239,303,94,1098970560.0,-1,1240
1240,23,94,1098970620.0,-1,1241
1241,236,94,1098980100.0,-1,1242
1242,215,94,1098995160.0,-1,1243
1243,48,94,1098998880.0,-1,1244
1244,192,94,1099040460.0,-1,1245
1245,302,94,1099057800.0,1,1246
1246,105,94,1099064160.0,-1,1247
1247,71,94,1099069800.0,-1,1248
1248,331,94,1099319160.0,1,1249
1249,335,94,1099396140.0,-1,1250
1250,251,94,1099419240.0,-1,1251
1251,231,94,1099439400.0,-1,1252
1252,58,94,1099465800.0,-1,1253
1253,150,94,1099513620.0,-1,1254
1254,187,135,1098969000.0,1,1255
1255,28,135,1098969240.0,1,1256
1256,336,135,1098971280.0,1,1257
1257,23,135,1098971760.0,1,1258
1258,329,135,1098971940.0,1,1259
1259,9,135,1098976560.0,1,1260
1260,337,135,1098976800.0,1,1261
1261,17,135,1098981720.0,1,1262
1262,338,135,1098991260.0,1,1263
1263,8,135,1099000980.0,1,1264
1264,140,135,1099002960.0,1,1265
1265,143,135,1099006080.0,1,1266
1266,221,135,1099013400.0,1,1267
1267,27,135,1099025040.0,1,1268
1268,202,135,1099032900.0,1,1269
1269,339,135,1099034580.0,1,1270
1270,47,135,1099049100.0,1,1271
1271,324,135,1099053900.0,1,1272
1272,26,135,1099068960.0,1,1273
1273,340,135,1099069140.0,1,1274
1274,35,135,1099092120.0,1,1275
1275,6,135,1099149840.0,1,1276
1276,179,135,1099159260.0,1,1277
1277,39,135,1099207320.0,1,1278
1278,341,135,1099222080.0,1,1279
1279,342,135,1099239000.0,1,1280
1280,55,135,1099254120.0,1,1281
1281,10,135,1099254240.0,1,1282
1282,180,135,1099278000.0,1,1283
1283,343,135,1099356000.0,1,1284
1284,20,135,1099364340.0,1,1285
1285,21,135,1099472100.0,1,1286
1286,177,135,1099474380.0,1,1287
1287,344,135,1099522560.0,1,1288
1288,133,135,1099527180.0,1,1289
1289,341,348,1099252380.0,1,1290
1290,55,348,1099254060.0,1,1291
1291,25,348,1099254360.0,1,1292
1292,8,348,1099254900.0,1,1293
1293,9,348,1099255620.0,1,1294
1294,46,348,1099255800.0,1,1295
1295,6,348,1099257180.0,1,1296
1296,26,348,1099259400.0,1,1297
1297,140,348,1099261500.0,1,1298
1298,27,348,1099262640.0,1,1299
1299,154,348,1099263720.0,1,1300
1300,345,348,1099264920.0,1,1301
1301,236,348,1099269660.0,1,1302
1302,221,348,1099282860.0,1,1303
1303,87,348,1099306140.0,1,1304
1304,187,348,1099311360.0,1,1305
1305,346,348,1099334940.0,1,1306
1306,35,348,1099336080.0,1,1307
1307,215,348,1099342260.0,1,1308
1308,179,348,1099345200.0,1,1309
1309,273,348,1099345380.0,1,1310
1310,326,348,1099355400.0,1,1311
1311,20,348,1099364580.0,1,1312
1312,3,348,1099410720.0,1,1313
1313,42,348,1099411740.0,1,1314
1314,128,348,1099428360.0,1,1315
1315,36,348,1099436940.0,1,1316
1316,344,348,1099441020.0,1,1317
1317,269,348,1099472160.0,1,1318
1318,94,348,1099499760.0,1,1319
1319,133,348,1099527120.0,1,1320
1320,222,348,1099599840.0,1,1321
1321,24,348,1099600860.0,1,1322
1322,223,348,1099630320.0,1,1323
1323,29,348,1099709400.0,1,1324
1324,94,349,1099377420.0,-1,1325
1325,180,349,1099381140.0,1,1326
1326,302,349,1099399860.0,1,1327
1327,179,349,1099403580.0,1,1328
1328,26,349,1099406220.0,1,1329
1329,6,349,1099412400.0,1,1330
1330,236,349,1099422240.0,1,1331
1331,136,349,1099422360.0,1,1332
1332,25,349,1099427400.0,-1,1333
1333,8,349,1099429080.0,1,1334
1334,140,349,1099433220.0,1,1335
1335,3,349,1099521420.0,1,1336
1336,12,349,1099521660.0,1,1337
1337,142,349,1099594440.0,-1,1338
1338,133,349,1099620180.0,-1,1339
1339,6,356,1099519620.0,1,1340
1340,41,356,1099520040.0,1,1341
1341,9,356,1099520220.0,1,1342
1342,350,356,1099520400.0,1,1343
1343,12,356,1099520700.0,1,1344
1344,17,356,1099522740.0,1,1345
1345,259,356,1099524600.0,1,1346
1346,94,356,1099526160.0,1,1347
1347,351,356,1099527720.0,1,1348
1348,71,356,1099535640.0,1,1349
1349,26,356,1099538640.0,1,1350
1350,236,356,1099539600.0,1,1351
1351,80,356,1099540020.0,1,1352
1352,25,356,1099541700.0,1,1353
1353,21,356,1099542900.0,1,1354
1354,355,356,1099566600.0,-1,1355
1355,336,356,1099575900.0,1,1356
1356,128,356,1099575960.0,1,1357
1357,36,356,1099580700.0,1,1358
1358,328,356,1099584240.0,1,1359
1359,48,356,1099584720.0,1,1360
1360,42,356,1099586520.0,1,1361
1361,261,356,1099593120.0,-1,1362
1362,74,356,1099593120.0,1,1363
1363,104,356,1099594680.0,1,1364
1364,136,356,1099607100.0,-1,1365
1365,67,356,1099607760.0,1,1366
1366,29,356,1099619580.0,1,1367
1367,55,356,1099627260.0,1,1368
1368,14,356,1099645560.0,1,1369
1369,8,356,1099696980.0,1,1370
1370,72,356,1099713360.0,-1,1371
1371,140,356,1099784340.0,1,1372
1372,79,356,1099802940.0,1,1373
1373,223,356,1099870680.0,1,1374
1374,47,356,1099896120.0,1,1375
1375,130,356,1099956840.0,1,1376
1376,28,356,1099957200.0,1,1377
1377,352,356,1099974900.0,1,1378
1378,275,356,1099999380.0,1,1379
1379,353,356,1100028000.0,1,1380
1380,54,356,1100045880.0,1,1381
1381,35,356,1100095560.0,1,1382
1382,25,358,1099541880.0,-1,1383
1383,238,358,1099580760.0,1,1384
1384,357,358,1099594020.0,1,1385
1385,6,358,1099598460.0,1,1386
1386,140,358,1099623360.0,1,1387
1387,193,358,1099645740.0,1,1388
1388,26,358,1099667520.0,1,1389
1389,8,358,1099697160.0,1,1390
1390,29,358,1099709340.0,1,1391
1391,223,358,1099778880.0,1,1392
1392,284,358,1100035920.0,-1,1393
1393,41,358,1100127360.0,1,1394
1394,6,359,1099578900.0,-1,1395
1395,66,359,1099581360.0,-1,1396
1396,302,359,1099587420.0,1,1397
1397,142,359,1099594500.0,-1,1398
1398,17,359,1099597860.0,-1,1399
1399,26,359,1099600860.0,-1,1400
1400,140,359,1099608660.0,-1,1401
1401,113,339,1099580640.0,1,1402
1402,263,339,1099580820.0,1,1403
1403,9,339,1099600260.0,1,1404
1404,25,339,1099600800.0,1,1405
1405,26,339,1099601100.0,1,1406
1406,261,339,1099602780.0,1,1407
1407,140,339,1099607700.0,1,1408
1408,6,339,1099663620.0,1,1409
1409,20,339,1099673700.0,1,1410
1410,357,339,1099690200.0,1,1411
1411,8,339,1099697040.0,1,1412
1412,351,339,1099700220.0,1,1413
1413,17,339,1099761960.0,1,1414
1414,221,339,1099878240.0,1,1415
1415,269,339,1099902780.0,1,1416
1416,80,339,1099969020.0,1,1417
1417,143,339,1100020080.0,1,1418
1418,353,339,1100028180.0,-1,1419
1419,35,339,1100092200.0,1,1420
1420,41,339,1100127480.0,1,1421
1421,261,258,1099627020.0,1,1422
1422,136,258,1099632540.0,1,1423
1423,260,258,1099666200.0,1,1424
1424,20,258,1099673580.0,1,1425
1425,273,258,1099677120.0,1,1426
1426,8,258,1099697040.0,1,1427
1427,17,258,1099761720.0,1,1428
1428,9,258,1099762380.0,1,1429
1429,140,258,1099784520.0,1,1430
1430,26,258,1099786260.0,1,1431
1431,6,258,1099845300.0,1,1432
1432,94,258,1099883520.0,-1,1433
1433,78,258,1099948560.0,1,1434
1434,77,363,1099817700.0,1,1435
1435,14,363,1099819140.0,1,1436
1436,4,363,1099821240.0,1,1437
1437,73,363,1099824480.0,1,1438
1438,362,363,1099833540.0,1,1439
1439,6,363,1099845300.0,1,1440
1440,9,363,1099849860.0,1,1441
1441,25,363,1099860000.0,1,1442
1442,8,363,1099867140.0,1,1443
1443,20,363,1099870680.0,1,1444
1444,26,363,1099879620.0,1,1445
1445,140,363,1099881960.0,1,1446
1446,62,363,1099882320.0,1,1447
1447,49,363,1099882860.0,-1,1448
1448,87,363,1099891680.0,1,1449
1449,142,363,1099893900.0,1,1450
1450,143,363,1100019960.0,1,1451
1451,302,363,1100141880.0,-1,1452
1452,26,370,1099879680.0,1,1453
1453,364,370,1099879980.0,1,1454
1454,140,370,1099880040.0,1,1455
1455,9,370,1099880100.0,1,1456
1456,72,370,1099880460.0,1,1457
1457,133,370,1099881300.0,1,1458
1458,20,370,1099882140.0,1,1459
1459,62,370,1099882200.0,1,1460
1460,36,370,1099883040.0,1,1461
1461,49,370,1099883160.0,1,1462
1462,71,370,1099883280.0,1,1463
1463,6,370,1099885560.0,1,1464
1464,365,370,1099886040.0,1,1465
1465,46,370,1099889640.0,1,1466
1466,21,370,1099892040.0,1,1467
1467,142,370,1099893840.0,1,1468
1468,319,370,1099903200.0,1,1469
1469,4,370,1099912860.0,1,1470
1470,37,370,1099924800.0,1,1471
1471,25,370,1099948080.0,1,1472
1472,154,370,1099948140.0,1,1473
1473,28,370,1099957680.0,1,1474
1474,180,370,1099961100.0,1,1475
